record_id,store_name,store_type,address,city,state,zip,zip4,county,lat,lon
1352926,Mikes Market,Convenience Store,1434 Bissell Ave,Richmond,CA,94801,3628,CONTRA COSTA,37.93391,-122.35537
1241209,One Stop Mini Mart,Convenience Store,938 13th St,Richmond,CA,94801,2345,CONTRA COSTA,37.946209,-122.35738
751864,RANCHO MARKET & DELI,Convenience Store,500 Market Ave,Richmond,CA,94801,1646,CONTRA COSTA,37.958637,-122.36418
1580847,Richmond Gas And Mart,Convenience Store,1000 Cutting Blvd,Richmond,CA,94804,2453,CONTRA COSTA,37.9249,-122.35952
272141,S & S MARKET,Convenience Store,112 S 7th St,Richmond,CA,94804,2314,CONTRA COSTA,37.930691,-122.36295
516597,Stop & Go Market,Convenience Store,5500 McBryde Ave,Richmond,CA,94805,1145,CONTRA COSTA,37.949028,-122.32468
357041,Sunset Market,Convenience Store,1502 5th St,Richmond,CA,94801,1926,CONTRA COSTA,37.954937,-122.36405
1557619,United Gas & Food Mart,Convenience Store,850 23rd St,Richmond,CA,94804,1364,CONTRA COSTA,37.944668,-122.34701
441302,VAL MART,Convenience Store,3630 Barrett Ave,Richmond,CA,94805,2144,CONTRA COSTA,37.936535,-122.33386
778657,RODEO GROCERY,Convenience Store,1000 Mariposa Ave,Rodeo,CA,94572,1318,CONTRA COSTA,38.036888,-122.2625
1506316,Bonfare Market 1,Convenience Store,1321 23rd St,San Pablo,CA,94806,4895,CONTRA COSTA,37.953182,-122.34772
1598172,Bonfare Market 13 ,Convenience Store,14701 San Pablo Ave,San Pablo,CA,94806,2449,CONTRA COSTA,37.970516,-122.34406
865865,Golden 7 Food Store,Convenience Store,2698 El Portal Dr,San Pablo,CA,94806,3308,CONTRA COSTA,37.963154,-122.33671
232791,John's Market,Convenience Store,1900 Broadway Ave,San Pablo,CA,94806,2408,CONTRA COSTA,37.96954,-122.34631
1261434,Fort Dick Market,Convenience Store,6670 Lake Earl Dr,Crescent City,CA,95531,7906,DEL NORTE,41.865318,-124.1507
355122,RENNER PATRIOT FOODMART,Convenience Store,1089 US Highway 101 N,Crescent City,CA,95531,8303,DEL NORTE,41.767044,-124.19287
974836,Redwood Market 733,Convenience Store,315 Hwy 101 S,Crescent City,CA,95531,    ,DEL NORTE,41.752407,-124.18627
1607334,Gasquet Market,Convenience Store,10350 Us Highway 199,Gasquet,CA,95543,9644,DEL NORTE,41.845669,-123.96947
971848,Pem Mey Fuel Mart,Convenience Store,125 Ehlers Way,Klamath,CA,95548,    ,DEL NORTE,41.531437,-124.04143
1353088,Lucky 7 Fuel Mart,Convenience Store,13450 US Highway 101 N,Smith River,CA,95567,9366,DEL NORTE,41.958412,-124.20392
1318495,Vineyard Market,Convenience Store,2643 Cameron Park Dr,Cameron Park,CA,95682,8833,EL DORADO,38.698586,-120.99543
394576,SUTTER MARKET,Convenience Store,378 State Highway 49,Coloma,CA,95613,9998,EL DORADO,38.797981,-120.88909
924837,Busy Spot Market,Convenience Store,632 Pleasant Valley Rd,Diamond Springs,CA,95619,9241,EL DORADO,38.694931,-120.81214
843554,Jiffy Mart,Convenience Store,680 Pleasant Valley Rd,Diamond Springs,CA,95619,9241,EL DORADO,38.695423,-120.80994
459124,EL DORADO GROCERY & DELI,Convenience Store,6203 Pleasant Valley Rd,El Dorado,CA,95623,4232,EL DORADO,38.682571,-120.84837
1364537,Logtown Country Market,Convenience Store,6142 Crystal Blvd,El Dorado,CA,95623,4897,EL DORADO,38.633312,-120.85294
1538582,Worton's Market,Convenience Store,6274 Main St,Georgetown,CA,95634,9378,EL DORADO,38.906063,-120.83875
1457446,Riverside Mini Mart,Convenience Store,7215 State Highway 49,Lotus,CA,95651,9703,EL DORADO,38.809513,-120.90807
1453244,Cold Springs Foodmart,Convenience Store,1628 Cold Springs Rd,Placerville,CA,95667,3032,EL DORADO,38.742191,-120.87062
992054,Creek View Mini Mart,Convenience Store,1600 Broadway,Placerville,CA,95667,5917,EL DORADO,38.733334,-120.77248
1105995,Mill Creek Market,Convenience Store,2528 Pleasant Valley Rd,Placerville,CA,95667,7824,EL DORADO,38.679375,-120.73867
1610866,Mother Lode Market,Convenience Store,6421 Mother Lode Dr,Placerville,CA,95667,8217,EL DORADO,38.700161,-120.85003
1061456,Placerville Drive Market,Convenience Store,279 Placerville Dr,Placerville,CA,95667,3931,EL DORADO,38.730175,-120.83593
804345,Gold Harvest Market,Convenience Store,4021 Mother Lode Dr,Shingle Springs,CA,95682,9771,EL DORADO,38.661896,-120.93626
1173496,Shaw Market,Convenience Store,12475 West Shaw Ave,Biola,CA,93606,    ,FRESNO,36.807667,-120.01607
1403266,Three Rocks Market,Convenience Store,16039 S Derrick Ave,Cantua Creek,CA,93608,9719,FRESNO,36.500713,-120.38914
1417523,Handi Stop Market 15,Convenience Store,111 E Mountain View Ave,Caruthers,CA,93609,9713,FRESNO,36.547268,-119.78967
1264345,Abe's  Liqour & Food,Convenience Store,423 W Barstow Ave,Clovis,CA,93612,1601,FRESNO,36.815788,-119.71883
1527954,Bobs Villa Mart,Convenience Store,185 W Bullard Ave,Clovis,CA,93612,942,FRESNO,36.823441,-119.71275
780174,City Food & Gas,Convenience Store,7 Bullard Ave,Clovis,CA,93612,996,FRESNO,36.823109,-119.70868
1367302,Clovis Mart & Gas,Convenience Store,1810 Ashlan Ave,Clovis,CA,93611,5208,FRESNO,36.793884,-119.68168
1557794,Marhaba International Market,Convenience Store,1445 Shaw Ave,Clovis,CA,93611,4063,FRESNO,36.809834,-119.6889
775286,Pick Quick Food Store ,Convenience Store,1805 Ashlan Ave,Clovis,CA,93611,5256,FRESNO,36.79406,-119.68156
737198,Snappy Food Store 1012,Convenience Store,2220 Herndon Ave Ste 103,Clovis,CA,93611,8908,FRESNO,36.837303,-119.6746
1307239,Jiffy Food,Convenience Store,702 E Elm Ave,Coalinga,CA,93210,1517,FRESNO,36.147438,-120.35447
757820,VALLEY FOOD MART,Convenience Store,638 E Polk St,Coalinga,CA,93210,2321,FRESNO,36.136555,-120.35036
1449010,Del Rey Market,Convenience Store,10777 Morro Ave,Del Rey,CA,93616,8507,FRESNO,36.65831,-119.59441
991259,Del Rey Super Market,Convenience Store,10788 Morro Ave,Del Rey,CA,93616,9758,FRESNO,36.658813,-119.59422
711344,FIVE STAR MARKET,Convenience Store,23037 FRESNO-COALINGA RD,FIVE POINTS,CA,93624,304,FRESNO,36.399815,-120.14004
406847,LASSEN MARKET 3,Convenience Store,20913 LASSEN,FIVE POINTS,CA,93624,    ,FRESNO,36.431374,-120.1031
1409847,Firebaugh Mart Llc,Convenience Store,1307 N St,Firebaugh,CA,93622,2313,FRESNO,36.856083,-120.45485
633316,Latino Market,Convenience Store,1291 O St,Firebaugh,CA,93622,2317,FRESNO,36.857052,-120.45444
1465433,Oro Loma Market,Convenience Store,10759 N Russell Ave,Firebaugh,CA,93622,9536,FRESNO,36.892448,-120.65771
338111,RENO'S MEGA MART,Convenience Store,1207 N St,Firebaugh,CA,93622,2311,FRESNO,36.85743,-120.45557
829203,Shogys Market LLC.,Convenience Store,405 N St,Firebaugh,CA,93622,2126,FRESNO,36.865078,-120.46498
910995,1 Star Mini Mart,Convenience Store,4206 N Blackstone Ave,Fresno,CA,93726,1909,FRESNO,36.79443,-119.79041
264647,7 STAR MINI MART,Convenience Store,4595 E Clinton Ave,Fresno,CA,93703,2658,FRESNO,36.77232,-119.74565
614123,A & M WESTSIDE MARKET,Convenience Store,10 E Whitesbridge Ave,Fresno,CA,93706,1852,FRESNO,36.735851,-119.81259
1022533,A 2 Z Mart,Convenience Store,2615 S Elm Ave,Fresno,CA,93706,5434,FRESNO,36.706532,-119.79063
1037381,AM PM Mini Market 82072,Convenience Store,6020 N Blackstone Ave,Fresno,CA,93710,5008,FRESNO,36.823341,-119.79024
835153,Adams Market,Convenience Store,7013 S Cedar Ave,Fresno,CA,93725,9763,FRESNO,36.634121,-119.75482
1574395,Amazing Grace African Mini Market,Convenience Store,1839 E Dakota Ave,Fresno,CA,93726,4801,FRESNO,36.787167,-119.78921
1011514,Amigos Market,Convenience Store,3706 E Olive Ave,Fresno,CA,93702,1237,FRESNO,36.757713,-119.76327
1477935,As Family Market,Convenience Store,2717 N Hughes Ave,Fresno,CA,93705,3726,FRESNO,36.774654,-119.83597
1411504,Az Market,Convenience Store,4903 E Kings Canyon Rd,Fresno,CA,93727,8200,FRESNO,36.737495,-119.73125
572142,BELMONT MARKET,Convenience Store,4492 E Belmont Ave,Fresno,CA,93702,2306,FRESNO,36.750393,-119.7501
327185,BOND STREET MARKET,Convenience Store,755 N Bond St,Fresno,CA,93702,1806,FRESNO,36.753544,-119.76802
1364575,Beacon Gas And Food,Convenience Store,525 S Clovis Ave,Fresno,CA,93727,4509,FRESNO,36.738197,-119.69955
357347,Belmont Car Wash Market Place,Convenience Store,469 N Clovis Ave,Fresno,CA,93727,3304,FRESNO,36.749832,-119.70035
1513181,Belmont Fuel Mart,Convenience Store,1280 W Belmont Ave,Fresno,CA,93728,2702,FRESNO,36.750504,-119.82629
1477683,Best Price Food Store,Convenience Store,3405 N Cedar Ave,Fresno,CA,93726,6002,FRESNO,36.781624,-119.7548
1404847,Bulldog Gas & Mart,Convenience Store,1418 E Shaw Ave,Fresno,CA,93710,8002,FRESNO,36.80872,-119.76279
1171606,Bulldog Gas & Mart  2,Convenience Store,3808 N Blackstone Ave,Fresno,CA,93726,3801,FRESNO,36.787109,-119.79044
718495,CAVALIER FOODS STORE,Convenience Store,2588 S Maple Ave,Fresno,CA,93725,1625,FRESNO,36.70731,-119.74569
628463,CENTRAL MARKET,Convenience Store,5014 W Shields Ave,Fresno,CA,93722,9751,FRESNO,36.779057,-119.88073
1576083,Cedar Food Mart,Convenience Store,4615 N Cedar Ave,Fresno,CA,93726,1002,FRESNO,36.801746,-119.75468
1281013,Cedar Food Mart,Convenience Store,4193 E Illinois Ave,Fresno,CA,93702,2257,FRESNO,36.745056,-119.75465
538738,Central Food Mart,Convenience Store,2990 E Central Ave,Fresno,CA,93725,2400,FRESNO,36.677937,-119.73709
864617,Cherry Market,Convenience Store,3738 S Cherry Ave,Fresno,CA,93706,5635,FRESNO,36.678921,-119.78172
1520761,Church Market,Convenience Store,4620 E Church Ave,Fresno,CA,93725,1620,FRESNO,36.713955,-119.74484
1002293,Clovis Jenson Food & Gas 157,Convenience Store,2593 S Clovis Ave,Fresno,CA,93727,6310,FRESNO,36.70805,-119.69987
1524780,Copper Market,Convenience Store,1060 E Copper Ave,Fresno,CA,93730,    ,FRESNO,36.895649,-119.76269
1377821,Country Market,Convenience Store,373 W North Ave,Fresno,CA,93706,5522,FRESNO,36.692238,-119.79935
1129767,Deep Market,Convenience Store,5650 N Figarden Dr,Fresno,CA,93722,3295,FRESNO,36.821335,-119.87
1543093,Dos Amigos Market,Convenience Store,3924 E Jensen Ave,Fresno,CA,93725,1426,FRESNO,36.70673,-119.75873
1370817,E-Z Go Mini Mart,Convenience Store,518 W Shields Ave,Fresno,CA,93705,4026,FRESNO,36.779388,-119.81787
1551594,El Camino Market,Convenience Store,2898 E Belmont Ave,Fresno,CA,93701,2449,FRESNO,36.750164,-119.77749
789109,Evergreen Market,Convenience Store,2995 S Elm Ave,Fresno,CA,93706,5411,FRESNO,36.692589,-119.79037
576755,FAIR PRICE FOOD STORE,Convenience Store,3805 N Hughes Ave,Fresno,CA,93705,2343,FRESNO,36.786861,-119.83549
1210945,Fair Price Food Store 2,Convenience Store,440 W Shields Ave,Fresno,CA,93705,4107,FRESNO,36.779457,-119.81722
1338392,Fair Price Food Store No.3 Inc. 3,Convenience Store,4910 E Kings Canyon Rd,Fresno,CA,93727,8300,FRESNO,36.735821,-119.73154
955066,Family Express Food & Deli,Convenience Store,1208 N 1st St,Fresno,CA,93703,4020,FRESNO,36.758171,-119.77241
1552985,Family Food Market,Convenience Store,1105 E Belmont Ave,Fresno,CA,93701,1728,FRESNO,36.750656,-119.79737
1584764,Fast N Save Market,Convenience Store,511 N Van Ness Ave,Fresno,CA,93728,3419,FRESNO,36.750736,-119.79934
814449,Fatboy Market,Convenience Store,1408 N Cedar Ave,Fresno,CA,93703,4318,FRESNO,36.761581,-119.75448
1510976,Food King,Convenience Store,961 E Home Ave,Fresno,CA,93728,1924,FRESNO,36.763428,-119.79931
764980,Fresno Ashlan Gas & Mart,Convenience Store,4192 N Fresno St,Fresno,CA,93726,4006,FRESNO,36.79393,-119.78138
1600885,Fresno Food Mart,Convenience Store,1047 N Fresno St,Fresno,CA,93701,1144,FRESNO,36.75703,-119.78178
1420870,Fresno Mart,Convenience Store,1033 Fresno St,Fresno,CA,93706,3233,FRESNO,36.729759,-119.80184
1218228,Fresno Super Market,Convenience Store,1750 S Orange Ave,Fresno,CA,93702,4270,FRESNO,36.725155,-119.76397
1323451,Friendly Market,Convenience Store,3719 E Ventura Ave,Fresno,CA,93702,3468,FRESNO,36.735981,-119.76255
592290,G MART,Convenience Store,1615 N Maple Ave,Fresno,CA,93703,3444,FRESNO,36.765419,-119.74545
1071256,Gateway Market,Convenience Store,503 E Belmont Ave,Fresno,CA,93701,1412,FRESNO,36.750652,-119.80567
1351144,Golden Boy Market ,Convenience Store,3110 E Belmont Ave,Fresno,CA,93702,1902,FRESNO,36.750351,-119.77199
1379084,Grant Market,Convenience Store,6945 W Shields Ave,Fresno,CA,93723,9216,FRESNO,36.778858,-119.91566
1283810,Handi Stop Mini Mart,Convenience Store,4415 E Jensen Ave,Fresno,CA,93725,2106,FRESNO,36.707191,-119.75186
1301578,Handy Shop Market,Convenience Store,40 E Olive Ave,Fresno,CA,93728,3034,FRESNO,36.757568,-119.8121
1241746,Harman Star Mart,Convenience Store,1564 N Blackstone Ave,Fresno,CA,93703,3612,FRESNO,36.764339,-119.79022
1362559,Hut Market,Convenience Store,628 S Chestnut Ave,Fresno,CA,93702,3163,FRESNO,36.736446,-119.73691
1447228,Jacks Mart,Convenience Store,7264 N Blackstone Ave,Fresno,CA,93650,1233,FRESNO,36.842033,-119.79015
1226129,Jalisco Market 1,Convenience Store,3625 N Parkway Dr,Fresno,CA,93722,4705,FRESNO,36.790737,-119.86166
1270664,Jensen & Walnut Market,Convenience Store,317 E Jensen Ave,Fresno,CA,93706,5220,FRESNO,36.706867,-119.80857
1242620,Jiffy Food Stop,Convenience Store,5851 S Elm Ave,Fresno,CA,93706,5816,FRESNO,36.649845,-119.79086
1287502,Jl Gas And Food,Convenience Store,4897 E Kings Canyon Rd,Fresno,CA,93727,3811,FRESNO,36.736031,-119.73244
1156812,Johnny Quik Food Store 109 109,Convenience Store,3018 W Clinton Ave,Fresno,CA,93722,5201,FRESNO,36.772118,-119.84468
1023042,Johnny Quik Food Store 155 155,Convenience Store,4385 W Clinton Ave,Fresno,CA,93722,6884,FRESNO,36.771782,-119.87065
1394273,Johnny Quik Food Stores  161 161,Convenience Store,7505 N Willow Ave,Fresno,CA,93720,333,FRESNO,36.845367,-119.7298
1407686,Johnny Quik Food Stores 137,Convenience Store,3769 W Shaw Ave,Fresno,CA,93711,3207,FRESNO,36.80769,-119.86222
1281838,Kearney Market,Convenience Store,147 E Kearney Blvd,Fresno,CA,93706,3027,FRESNO,36.728794,-119.81036
1495283,La Estrella Market,Convenience Store,449 N Fresno St,Fresno,CA,93701,2311,FRESNO,36.749889,-119.78182
1338427,Lewis Market 1,Convenience Store,2301 E Lewis Ave,Fresno,CA,93701,1148,FRESNO,36.754539,-119.78338
285756,M & R MARKET,Convenience Store,3394 E Butler Ave,Fresno,CA,93702,4164,FRESNO,36.728642,-119.76723
570229,MCL MARKET,Convenience Store,2336 N Fresno St,Fresno,CA,93703,2239,FRESNO,36.771793,-119.78146
785730,MONIF MARKET,Convenience Store,65 N Fulton St,Fresno,CA,93721,1018,FRESNO,36.744019,-119.80038
1521624,McKenzie Market,Convenience Store,3878 E McKenzie Ave,Fresno,CA,93702,2143,FRESNO,36.746677,-119.75921
920182,McKinley Market,Convenience Store,3249 E McKinley Ave,Fresno,CA,93703,3104,FRESNO,36.765106,-119.76965
1559719,Mega Food Mart,Convenience Store,4706 E Shields Ave,Fresno,CA,93726,6413,FRESNO,36.779205,-119.74048
1527342,Mini Mart Plus,Convenience Store,164 N Blackstone Ave,Fresno,CA,93701,1911,FRESNO,36.744659,-119.7903
594605,PARKWAY MINI MART,Convenience Store,5510 W Shaw Ave,Fresno,CA,93722,5036,FRESNO,36.808098,-119.88976
1001007,Quick Food Store,Convenience Store,249 E Belmont Ave,Fresno,CA,93701,1406,FRESNO,36.750397,-119.80883
1446659,Quick Food Store 2,Convenience Store,3057 E Ashlan Ave,Fresno,CA,93726,3306,FRESNO,36.794933,-119.77335
1296845,Quick Mart,Convenience Store,2329 N 1st St,Fresno,CA,93703,2304,FRESNO,36.771179,-119.77267
1151521,Quickway Food Store,Convenience Store,3147 N Clovis Ave,Fresno,CA,93727,7789,FRESNO,36.779976,-119.70039
911589,R & L Market,Convenience Store,9931 W McKinley Ave,Fresno,CA,93723,9604,FRESNO,36.764084,-119.96947
627393,R & S MINI MART,Convenience Store,1334 N 1st St,Fresno,CA,93703,4021,FRESNO,36.760212,-119.77242
681866,Rayman's Mini Mart,Convenience Store,4807 E Jensen Ave,Fresno,CA,93725,1803,FRESNO,36.707077,-119.73578
1223964,S & K Mini Mart 5,Convenience Store,789 E Barstow Ave,Fresno,CA,93710,6205,FRESNO,36.815742,-119.7726
947559,SB Market,Convenience Store,3327 W Ashlan Ave,Fresno,CA,93722,4400,FRESNO,36.793594,-119.85294
459428,SUNNY MARKET,Convenience Store,6933 E Belmont Ave,Fresno,CA,93727,2933,FRESNO,36.750252,-119.66438
512838,SUNSET MARKET,Convenience Store,832 W California Ave,Fresno,CA,93706,3503,FRESNO,36.721336,-119.82182
628876,SUNSHINE FOOD MART,Convenience Store,2327 N Fresno St,Fresno,CA,93703,2254,FRESNO,36.772129,-119.78158
1231939,Sabers Market,Convenience Store,3320 W Jensen Ave,Fresno,CA,93706,4627,FRESNO,36.706608,-119.85175
1347030,Sals Market,Convenience Store,4729 E Kings Canyon Rd,Fresno,CA,93702,3994,FRESNO,36.73605,-119.73957
1589838,Sammy Quick Mini Mart,Convenience Store,4571 N Fresno St,Fresno,CA,93726,2121,FRESNO,36.800613,-119.78185
1411307,Shield's Mini Mart,Convenience Store,4692 E Shields Ave,Fresno,CA,93726,7309,FRESNO,36.779232,-119.74114
1402278,Smokes & Grocery Store,Convenience Store,4756 E Kings Canyon Rd,Fresno,CA,93702,3949,FRESNO,36.735825,-119.73847
1176263,Snack Market & Tobacco,Convenience Store,5792 N Palm Ave,Fresno,CA,93704,1885,FRESNO,36.822609,-119.8082
1355786,Stop N Go Food Store,Convenience Store,2340 N West Ave,Fresno,CA,93705,4457,FRESNO,36.771767,-119.82655
856353,Sunnyside Market,Convenience Store,7064 E Belmont Ave,Fresno,CA,93727,9716,FRESNO,36.750309,-119.66294
921034,Tower Gas & Mini Mart,Convenience Store,394 E Olive Ave,Fresno,CA,93728,3136,FRESNO,36.757225,-119.80695
1325595,US Gas and Food,Convenience Store,1930 W Clinton Ave,Fresno,CA,93705,4311,FRESNO,36.772285,-119.83392
372747,VALENTINE MARKET,Convenience Store,1414 S Valentine Ave,Fresno,CA,93706,4647,FRESNO,36.713642,-119.85339
978820,Vallee Food Store,Convenience Store,10091 N Maple Ave,Fresno,CA,93730,3402,FRESNO,36.88134,-119.74763
1471890,Valley Gas And Mini Mart,Convenience Store,2139 S Elm Ave,Fresno,CA,93706,4438,FRESNO,36.720692,-119.79113
1109462,West Park Market,Convenience Store,3466 S Valentine Ave,Fresno,CA,93706,9024,FRESNO,36.683681,-119.85338
866006,Westside Market,Convenience Store,2498 S Elm Ave,Fresno,CA,93706,    ,FRESNO,36.710762,-119.79089
1345230,Westside Market 2,Convenience Store,2995 M L King Blvd,Fresno,CA,93706,5211,FRESNO,36.69265,-119.79951
1575177,Xpress Food Mart,Convenience Store,5790 N Fresno St,Fresno,CA,93710,6009,FRESNO,36.822723,-119.78088
1155066,Yosemite Market,Convenience Store,4783 E Gettysburg Ave,Fresno,CA,93726,1814,FRESNO,36.801735,-119.73679
1196137,Zamora Mini Mart,Convenience Store,549 E Belmont Ave,Fresno,CA,93701,1413,FRESNO,36.750427,-119.80473
378142,HELM MARKET AND GAS,Convenience Store,13900 S LASSEN AVE,HELM,CA,93627,    ,FRESNO,36.53299,-120.09782
1324951,Oxxo Market,Convenience Store,36745 Lassen Ave,Huron,CA,93234,1783,FRESNO,36.1996,-120.10351
1545721,Speedo Mart Po Box,Convenience Store,36509 Lassen Ave,Huron,CA,93234,    ,FRESNO,36.20348,-120.1039
1424196,Hwy 145 Market,Convenience Store,1048 N Madera Ave,Kerman,CA,93630,9601,FRESNO,36.750469,-120.0596
811113,Kerman Food Market ,Convenience Store,567 S Madera Ave,Kerman,CA,93630,1535,FRESNO,36.726128,-120.06038
1530442,Kerman Food Mart,Convenience Store,14859 W Whitesbridge Ave,Kerman,CA,93630,1137,FRESNO,36.734879,-120.05775
1446500,Kerman U Save Mini Mart,Convenience Store,240 S Madera Ave,Kerman,CA,93630,1409,FRESNO,36.732212,-120.06004
987950,3j's Mart,Convenience Store,1748 Draper St,Kingsburg,CA,93631,1913,FRESNO,36.517387,-119.54904
1458060,Kings Market And Deli,Convenience Store,1801 6th Avenue Dr,Kingsburg,CA,93631,1703,FRESNO,36.516983,-119.56289
1192469,Kingsburg Mini Mart,Convenience Store,1200 10th Ave,Kingsburg,CA,93631,2114,FRESNO,36.511963,-119.55681
1107851,Cargo Mart,Convenience Store,20952 S Elm Ave,Laton,CA,93242,9404,FRESNO,36.431461,-119.79831
1328918,Los Primos Market,Convenience Store,20885 S Gonser St,Laton,CA,93242,8028,FRESNO,36.432884,-119.68776
1344517,Amigos Market,Convenience Store,467 Oller St,Mendota,CA,93640,2312,FRESNO,36.75745,-120.38276
1488948,K Market,Convenience Store,791 Oller St,Mendota,CA,93640,2318,FRESNO,36.754154,-120.37885
1099940,Latino Market,Convenience Store,200 Derrick Ave,Mendota,CA,93640,2001,FRESNO,36.762562,-120.38695
367706,M & M GROCERY,Convenience Store,225 Marie St,Mendota,CA,93640,2134,FRESNO,36.761314,-120.3832
456817,MENDOTA MARKET,Convenience Store,1191 7th St,Mendota,CA,93640,2444,FRESNO,36.757568,-120.37685
1379652,Salinas Mini Mart,Convenience Store,777 Derrick Ave,Mendota,CA,93640,2205,FRESNO,36.74979,-120.38618
957173,Sonora Market,Convenience Store,1883 7th St,Mendota,CA,93640,2545,FRESNO,36.752407,-120.38367
1393415,Plaza Mini Mart,Convenience Store,825 Anchor Ave,Orange Cove,CA,93646,2375,FRESNO,36.621288,-119.32284
1450309,Primo Market,Convenience Store,409 Park Blvd,Orange Cove,CA,93646,2439,FRESNO,36.624397,-119.30988
1487482,Baba Ji Express Mart,Convenience Store,590 Fresno St,Parlier,CA,93648,2604,FRESNO,36.61097,-119.52571
